2.72331e-05 1.04307e-01  -2.80830e-21 0.00000e+00 
6.15293e-02 2.71814e+12  -2.71814e+12 0.00000e+00 
6.15566e-02 2.72296e+12  -2.72296e+12 0.00000e+00 
6.15838e-02 2.72778e+12  -2.72778e+12 0.00000e+00 
6.16111e-02 2.73261e+12  -2.73261e+12 0.00000e+00 
6.16383e-02 2.73745e+12  -2.73745e+12 0.00000e+00 
6.16655e-02 2.74230e+12  -2.74229e+12 0.00000e+00 
6.16928e-02 2.74715e+12  -2.74714e+12 0.00000e+00 
6.17200e-02 2.75200e+12  -2.75200e+12 0.00000e+00 
6.17473e-02 2.75686e+12  -2.75686e+12 0.00000e+00 
6.17745e-02 2.76173e+12  -2.76173e+12 0.00000e+00 
6.18018e-02 2.76661e+12  -2.76661e+12 0.00000e+00 
6.18290e-02 2.77149e+12  -2.77149e+12 0.00000e+00 
6.18563e-02 2.77638e+12  -2.77638e+12 0.00000e+00 
6.18835e-02 2.78127e+12  -2.78127e+12 0.00000e+00 
6.19108e-02 2.78618e+12  -2.78618e+12 0.00000e+00 
6.19380e-02 2.79108e+12  -2.79108e+12 0.00000e+00 
6.19653e-02 2.79600e+12  -2.79600e+12 0.00000e+00 
6.19925e-02 2.80092e+12  -2.80092e+12 0.00000e+00 
6.20197e-02 2.80585e+12  -2.80585e+12 0.00000e+00 
6.20470e-02 2.81078e+12  -2.81078e+12 0.00000e+00 
6.20742e-02 2.81572e+12  -2.81572e+12 0.00000e+00 
6.21015e-02 2.82067e+12  -2.82067e+12 0.00000e+00 
6.21287e-02 2.82562e+12  -2.82562e+12 0.00000e+00 
6.21560e-02 2.83058e+12  -2.83058e+12 0.00000e+00 
6.21832e-02 2.83555e+12  -2.83555e+12 0.00000e+00 
6.22105e-02 2.84052e+12  -2.84052e+12 0.00000e+00 
6.22377e-02 2.84550e+12  -2.84550e+12 0.00000e+00 
6.22650e-02 2.85049e+12  -2.85049e+12 0.00000e+00 
6.22922e-02 2.85548e+12  -2.85548e+12 0.00000e+00 
6.23195e-02 2.86048e+12  -2.86048e+12 0.00000e+00 
6.23467e-02 2.86549e+12  -2.86549e+12 0.00000e+00 
6.23739e-02 2.87050e+12  -2.87050e+12 0.00000e+00 
6.24012e-02 2.87552e+12  -2.87552e+12 0.00000e+00 
6.24284e-02 2.88054e+12  -2.88054e+12 0.00000e+00 
6.24557e-02 2.88557e+12  -2.88557e+12 0.00000e+00 
6.24829e-02 2.89061e+12  -2.89061e+12 0.00000e+00 
6.25102e-02 2.89566e+12  -2.89566e+12 0.00000e+00 
6.25374e-02 2.90071e+12  -2.90071e+12 0.00000e+00 
6.25647e-02 2.90577e+12  -2.90577e+12 0.00000e+00 
6.25919e-02 2.91083e+12  -2.91083e+12 0.00000e+00 
6.26192e-02 2.91591e+12  -2.91591e+12 0.00000e+00 
6.26464e-02 2.92098e+12  -2.92098e+12 0.00000e+00 
6.26737e-02 2.92607e+12  -2.92607e+12 0.00000e+00 
6.27009e-02 2.93116e+12  -2.93116e+12 0.00000e+00 
6.27281e-02 2.93626e+12  -2.93626e+12 0.00000e+00 
6.27554e-02 2.94137e+12  -2.94136e+12 0.00000e+00 
6.27826e-02 2.94648e+12  -2.94648e+12 0.00000e+00 
6.28099e-02 2.95160e+12  -2.95159e+12 0.00000e+00 
6.28371e-02 2.95672e+12  -2.95672e+12 0.00000e+00 
6.28644e-02 2.96185e+12  -2.96185e+12 0.00000e+00 
6.28916e-02 2.96699e+12  -2.96699e+12 0.00000e+00 
6.29189e-02 2.97214e+12  -2.97213e+12 0.00000e+00 
6.29461e-02 2.97729e+12  -2.97729e+12 0.00000e+00 
6.29734e-02 2.98245e+12  -2.98244e+12 0.00000e+00 
6.30006e-02 2.98761e+12  -2.98761e+12 0.00000e+00 
6.30279e-02 2.99278e+12  -2.99278e+12 0.00000e+00 
6.30551e-02 2.99796e+12  -2.99796e+12 0.00000e+00 
6.30824e-02 3.00315e+12  -3.00315e+12 0.00000e+00 
6.31096e-02 3.00834e+12  -3.00834e+12 0.00000e+00 
6.31368e-02 3.01354e+12  -3.01354e+12 0.00000e+00 
6.31641e-02 3.01874e+12  -3.01874e+12 0.00000e+00 
6.31913e-02 3.02395e+12  -3.02395e+12 0.00000e+00 
6.32186e-02 3.02917e+12  -3.02917e+12 0.00000e+00 
6.32458e-02 3.03440e+12  -3.03440e+12 0.00000e+00 
6.32731e-02 3.03963e+12  -3.03963e+12 0.00000e+00 
6.33003e-02 3.04487e+12  -3.04487e+12 0.00000e+00 
6.33276e-02 3.05012e+12  -3.05012e+12 0.00000e+00 
6.33548e-02 3.05537e+12  -3.05537e+12 0.00000e+00 
6.33821e-02 3.06063e+12  -3.06063e+12 0.00000e+00 
6.34093e-02 3.06590e+12  -3.06589e+12 0.00000e+00 
6.34366e-02 3.07117e+12  -3.07117e+12 0.00000e+00 
6.34638e-02 3.07645e+12  -3.07645e+12 0.00000e+00 
6.34911e-02 3.08174e+12  -3.08173e+12 0.00000e+00 
6.35183e-02 3.08703e+12  -3.08703e+12 0.00000e+00 
6.35455e-02 3.09233e+12  -3.09233e+12 0.00000e+00 
6.35728e-02 3.09764e+12  -3.09764e+12 0.00000e+00 
6.36000e-02 3.10295e+12  -3.10295e+12 0.00000e+00 
6.36273e-02 3.10827e+12  -3.10827e+12 0.00000e+00 
6.36545e-02 3.11360e+12  -3.11360e+12 0.00000e+00 
6.36818e-02 3.11893e+12  -3.11893e+12 0.00000e+00 
6.37090e-02 3.12428e+12  -3.12427e+12 0.00000e+00 
6.37363e-02 3.12962e+12  -3.12962e+12 0.00000e+00 
6.37635e-02 3.13498e+12  -3.13498e+12 0.00000e+00 
6.37908e-02 3.14034e+12  -3.14034e+12 0.00000e+00 
6.38180e-02 3.14571e+12  -3.14571e+12 0.00000e+00 
6.38453e-02 3.15109e+12  -3.15108e+12 0.00000e+00 
6.38725e-02 3.15647e+12  -3.15647e+12 0.00000e+00 
6.38998e-02 3.16186e+12  -3.16186e+12 0.00000e+00 
6.39270e-02 3.16725e+12  -3.16725e+12 0.00000e+00 
6.39543e-02 3.17266e+12  -3.17266e+12 0.00000e+00 
6.39815e-02 3.17807e+12  -3.17807e+12 0.00000e+00 
6.40087e-02 3.18348e+12  -3.18348e+12 0.00000e+00 
6.40360e-02 3.18891e+12  -3.18891e+12 0.00000e+00 
6.40632e-02 3.19434e+12  -3.19434e+12 0.00000e+00 
6.40905e-02 3.19978e+12  -3.19978e+12 0.00000e+00 
6.41177e-02 3.20522e+12  -3.20522e+12 0.00000e+00 
6.41450e-02 3.21067e+12  -3.21067e+12 0.00000e+00 
6.41722e-02 3.21613e+12  -3.21613e+12 0.00000e+00 
6.41995e-02 3.22160e+12  -3.22160e+12 0.00000e+00 
6.42267e-02 3.22707e+12  -3.22707e+12 0.00000e+00 
6.42540e-02 3.23255e+12  -3.23255e+12 0.00000e+00 
6.42812e-02 3.23804e+12  -3.23804e+12 0.00000e+00 
6.43085e-02 3.24353e+12  -3.24353e+12 0.00000e+00 
6.43357e-02 3.24903e+12  -3.24903e+12 0.00000e+00 
6.43630e-02 3.25454e+12  -3.25454e+12 0.00000e+00 
6.43902e-02 3.26006e+12  -3.26006e+12 0.00000e+00 
6.44175e-02 3.26558e+12  -3.26558e+12 0.00000e+00 
6.44447e-02 3.27111e+12  -3.27111e+12 0.00000e+00 
6.44719e-02 3.27664e+12  -3.27664e+12 0.00000e+00 
6.44992e-02 3.28218e+12  -3.28218e+12 0.00000e+00 
6.45264e-02 3.28773e+12  -3.28773e+12 0.00000e+00 
6.45537e-02 3.29329e+12  -3.29329e+12 0.00000e+00 
6.45809e-02 3.29886e+12  -3.29885e+12 0.00000e+00 
6.46082e-02 3.30443e+12  -3.30443e+12 0.00000e+00 
6.46354e-02 3.31000e+12  -3.31000e+12 0.00000e+00 
6.46627e-02 3.31559e+12  -3.31559e+12 0.00000e+00 
6.46899e-02 3.32118e+12  -3.32118e+12 0.00000e+00 
6.47172e-02 3.32678e+12  -3.32678e+12 0.00000e+00 
6.47444e-02 3.33239e+12  -3.33239e+12 0.00000e+00 
6.47717e-02 3.33800e+12  -3.33800e+12 0.00000e+00 
6.47989e-02 3.34362e+12  -3.34362e+12 0.00000e+00 
6.48262e-02 3.34925e+12  -3.34925e+12 0.00000e+00 
6.48534e-02 3.35488e+12  -3.35488e+12 0.00000e+00 
6.48807e-02 3.36052e+12  -3.36052e+12 0.00000e+00 
6.49079e-02 3.36617e+12  -3.36617e+12 0.00000e+00 
6.49352e-02 3.37183e+12  -3.37183e+12 0.00000e+00 
6.49624e-02 3.37749e+12  -3.37749e+12 0.00000e+00 
6.49896e-02 3.38316e+12  -3.38316e+12 0.00000e+00 
6.50169e-02 3.38884e+12  -3.38884e+12 0.00000e+00 
6.50441e-02 3.39452e+12  -3.39452e+12 0.00000e+00 
6.50714e-02 3.40022e+12  -3.40022e+12 0.00000e+00 
6.50986e-02 3.40592e+12  -3.40591e+12 0.00000e+00 
6.51259e-02 3.41162e+12  -3.41162e+12 0.00000e+00 
6.51531e-02 3.41733e+12  -3.41733e+12 0.00000e+00 
6.51804e-02 3.42305e+12  -3.42305e+12 0.00000e+00 
6.52076e-02 3.42878e+12  -3.42878e+12 0.00000e+00 
6.52349e-02 3.43452e+12  -3.43452e+12 0.00000e+00 
6.52621e-02 3.44026e+12  -3.44026e+12 0.00000e+00 
6.52894e-02 3.44601e+12  -3.44601e+12 0.00000e+00 
6.53166e-02 3.45176e+12  -3.45176e+12 0.00000e+00 
6.53439e-02 3.45753e+12  -3.45753e+12 0.00000e+00 
6.53711e-02 3.46330e+12  -3.46330e+12 0.00000e+00 
6.53984e-02 3.46908e+12  -3.46908e+12 0.00000e+00 
6.54256e-02 3.47486e+12  -3.47486e+12 0.00000e+00 
6.54529e-02 3.48065e+12  -3.48065e+12 0.00000e+00 
6.54801e-02 3.48645e+12  -3.48645e+12 0.00000e+00 
6.55074e-02 3.49226e+12  -3.49226e+12 0.00000e+00 
6.55346e-02 3.49808e+12  -3.49807e+12 0.00000e+00 
6.55618e-02 3.50390e+12  -3.50390e+12 0.00000e+00 
6.55891e-02 3.50973e+12  -3.50972e+12 0.00000e+00 
6.56163e-02 3.51556e+12  -3.51556e+12 0.00000e+00 
6.56436e-02 3.52140e+12  -3.52140e+12 0.00000e+00 
6.56708e-02 3.52726e+12  -3.52725e+12 0.00000e+00 
6.56981e-02 3.53311e+12  -3.53311e+12 0.00000e+00 
6.57253e-02 3.53898e+12  -3.53898e+12 0.00000e+00 
6.57526e-02 3.54485e+12  -3.54485e+12 0.00000e+00 
6.57798e-02 3.55073e+12  -3.55073e+12 0.00000e+00 
6.58071e-02 3.55662e+12  -3.55662e+12 0.00000e+00 
6.58343e-02 3.56251e+12  -3.56251e+12 0.00000e+00 
6.58616e-02 3.56841e+12  -3.56841e+12 0.00000e+00 
6.58888e-02 3.57432e+12  -3.57432e+12 0.00000e+00 
6.59161e-02 3.58024e+12  -3.58024e+12 0.00000e+00 
6.59433e-02 3.58616e+12  -3.58616e+12 0.00000e+00 
6.59706e-02 3.59209e+12  -3.59209e+12 0.00000e+00 
6.59978e-02 3.59803e+12  -3.59803e+12 0.00000e+00 
6.60251e-02 3.60398e+12  -3.60398e+12 0.00000e+00 
6.60523e-02 3.60993e+12  -3.60993e+12 0.00000e+00 
6.60796e-02 3.61589e+12  -3.61589e+12 0.00000e+00 
6.61068e-02 3.62186e+12  -3.62186e+12 0.00000e+00 
6.61341e-02 3.62783e+12  -3.62783e+12 0.00000e+00 
6.61613e-02 3.63382e+12  -3.63382e+12 0.00000e+00 
6.61885e-02 3.63981e+12  -3.63981e+12 0.00000e+00 
6.62158e-02 3.64581e+12  -3.64580e+12 0.00000e+00 
6.62430e-02 3.65181e+12  -3.65181e+12 0.00000e+00 
6.62703e-02 3.65782e+12  -3.65782e+12 0.00000e+00 
6.62975e-02 3.66384e+12  -3.66384e+12 0.00000e+00 
6.63248e-02 3.66987e+12  -3.66987e+12 0.00000e+00 
6.63520e-02 3.67590e+12  -3.67590e+12 0.00000e+00 
6.63793e-02 3.68195e+12  -3.68195e+12 0.00000e+00 
6.64065e-02 3.68800e+12  -3.68799e+12 0.00000e+00 
6.64338e-02 3.69405e+12  -3.69405e+12 0.00000e+00 
6.64610e-02 3.70012e+12  -3.70012e+12 0.00000e+00 
6.64883e-02 3.70619e+12  -3.70619e+12 0.00000e+00 
6.65155e-02 3.71227e+12  -3.71227e+12 0.00000e+00 
6.65428e-02 3.71835e+12  -3.71835e+12 0.00000e+00 
6.65700e-02 3.72445e+12  -3.72445e+12 0.00000e+00 
6.65973e-02 3.73055e+12  -3.73055e+12 0.00000e+00 
6.66245e-02 3.73666e+12  -3.73666e+12 0.00000e+00 
6.66518e-02 3.74278e+12  -3.74278e+12 0.00000e+00 
6.66790e-02 3.74890e+12  -3.74890e+12 0.00000e+00 
6.67063e-02 3.75503e+12  -3.75503e+12 0.00000e+00 
6.67335e-02 3.76117e+12  -3.76117e+12 0.00000e+00 
6.67608e-02 3.76732e+12  -3.76732e+12 0.00000e+00 
6.67880e-02 3.77347e+12  -3.77347e+12 0.00000e+00 
6.68153e-02 3.77964e+12  -3.77964e+12 0.00000e+00 
6.68425e-02 3.78581e+12  -3.78580e+12 0.00000e+00 
6.68698e-02 3.79198e+12  -3.79198e+12 0.00000e+00 
6.68970e-02 3.79817e+12  -3.79817e+12 0.00000e+00 
6.69243e-02 3.80436e+12  -3.80436e+12 0.00000e+00 
6.69515e-02 3.81056e+12  -3.81056e+12 0.00000e+00 
6.69787e-02 3.81677e+12  -3.81677e+12 0.00000e+00 
6.70060e-02 3.82298e+12  -3.82298e+12 0.00000e+00 
6.70332e-02 3.82920e+12  -3.82920e+12 0.00000e+00 
6.70605e-02 3.83543e+12  -3.83543e+12 0.00000e+00 
6.70877e-02 3.84167e+12  -3.84167e+12 0.00000e+00 
6.71150e-02 3.84792e+12  -3.84792e+12 0.00000e+00 
6.71422e-02 3.85417e+12  -3.85417e+12 0.00000e+00 
6.71695e-02 3.86043e+12  -3.86043e+12 0.00000e+00 
6.71967e-02 3.86670e+12  -3.86670e+12 0.00000e+00 
6.72240e-02 3.87297e+12  -3.87297e+12 0.00000e+00 
6.72512e-02 3.87926e+12  -3.87926e+12 0.00000e+00 
6.72785e-02 3.88555e+12  -3.88555e+12 0.00000e+00 
6.73057e-02 3.89185e+12  -3.89185e+12 0.00000e+00 
6.73330e-02 3.89815e+12  -3.89815e+12 0.00000e+00 
6.73602e-02 3.90447e+12  -3.90447e+12 0.00000e+00 
6.73875e-02 3.91079e+12  -3.91079e+12 0.00000e+00 
6.74147e-02 3.91712e+12  -3.91712e+12 0.00000e+00 
6.74420e-02 3.92346e+12  -3.92346e+12 0.00000e+00 
6.74692e-02 3.92980e+12  -3.92980e+12 0.00000e+00 
6.74965e-02 3.93615e+12  -3.93615e+12 0.00000e+00 
6.75237e-02 3.94251e+12  -3.94251e+12 0.00000e+00 
6.75510e-02 3.94888e+12  -3.94888e+12 0.00000e+00 
6.75782e-02 3.95526e+12  -3.95526e+12 0.00000e+00 
6.76055e-02 3.96164e+12  -3.96164e+12 0.00000e+00 
6.76327e-02 3.96803e+12  -3.96803e+12 0.00000e+00 
6.76600e-02 3.97443e+12  -3.97443e+12 0.00000e+00 
6.76872e-02 3.98084e+12  -3.98084e+12 0.00000e+00 
6.77145e-02 3.98725e+12  -3.98725e+12 0.00000e+00 
6.77417e-02 3.99367e+12  -3.99367e+12 0.00000e+00 
6.77690e-02 4.00010e+12  -4.00010e+12 0.00000e+00 
6.77962e-02 4.00654e+12  -4.00654e+12 0.00000e+00 
6.78235e-02 4.01299e+12  -4.01299e+12 0.00000e+00 
6.78507e-02 4.01944e+12  -4.01944e+12 0.00000e+00 
6.78780e-02 4.02590e+12  -4.02590e+12 0.00000e+00 
6.79052e-02 4.03237e+12  -4.03237e+12 0.00000e+00 
6.79324e-02 4.03885e+12  -4.03884e+12 0.00000e+00 
6.79597e-02 4.04533e+12  -4.04533e+12 0.00000e+00 
6.79869e-02 4.05182e+12  -4.05182e+12 0.00000e+00 
6.80142e-02 4.05832e+12  -4.05832e+12 0.00000e+00 
6.80414e-02 4.06483e+12  -4.06483e+12 0.00000e+00 
6.80687e-02 4.07135e+12  -4.07134e+12 0.00000e+00 
6.80959e-02 4.07787e+12  -4.07787e+12 0.00000e+00 
6.81232e-02 4.08440e+12  -4.08440e+12 0.00000e+00 
6.81504e-02 4.09094e+12  -4.09094e+12 0.00000e+00 
6.81777e-02 4.09749e+12  -4.09749e+12 0.00000e+00 
6.82049e-02 4.10404e+12  -4.10404e+12 0.00000e+00 
6.82322e-02 4.11060e+12  -4.11060e+12 0.00000e+00 
6.82594e-02 4.11717e+12  -4.11717e+12 0.00000e+00 
6.82867e-02 4.12375e+12  -4.12375e+12 0.00000e+00 
6.83139e-02 4.13034e+12  -4.13034e+12 0.00000e+00 
6.83412e-02 4.13693e+12  -4.13693e+12 0.00000e+00 
6.83684e-02 4.14353e+12  -4.14353e+12 0.00000e+00 
6.83957e-02 4.15014e+12  -4.15014e+12 0.00000e+00 
6.84229e-02 4.15676e+12  -4.15676e+12 0.00000e+00 
6.84502e-02 4.16339e+12  -4.16339e+12 0.00000e+00 
6.84774e-02 4.17002e+12  -4.17002e+12 0.00000e+00 
6.85047e-02 4.17666e+12  -4.17666e+12 0.00000e+00 
6.85319e-02 4.18331e+12  -4.18331e+12 0.00000e+00 
6.85592e-02 4.18997e+12  -4.18997e+12 0.00000e+00 
6.85864e-02 4.19664e+12  -4.19664e+12 0.00000e+00 
6.86137e-02 4.20331e+12  -4.20331e+12 0.00000e+00 
6.86409e-02 4.20999e+12  -4.20999e+12 0.00000e+00 
6.86682e-02 4.21668e+12  -4.21668e+12 0.00000e+00 
6.86954e-02 4.22338e+12  -4.22338e+12 0.00000e+00 
6.87227e-02 4.23008e+12  -4.23008e+12 0.00000e+00 
6.87499e-02 4.23680e+12  -4.23679e+12 0.00000e+00 
6.87772e-02 4.24352e+12  -4.24352e+12 0.00000e+00 
6.88044e-02 4.25025e+12  -4.25025e+12 0.00000e+00 
6.88317e-02 4.25698e+12  -4.25698e+12 0.00000e+00 
6.88589e-02 4.26373e+12  -4.26373e+12 0.00000e+00 
6.88862e-02 4.27048e+12  -4.27048e+12 0.00000e+00 
6.89134e-02 4.27724e+12  -4.27724e+12 0.00000e+00 
6.89407e-02 4.28401e+12  -4.28401e+12 0.00000e+00 
6.89679e-02 4.29079e+12  -4.29079e+12 0.00000e+00 
6.89952e-02 4.29758e+12  -4.29757e+12 0.00000e+00 
6.90224e-02 4.30437e+12  -4.30437e+12 0.00000e+00 
6.90497e-02 4.31117e+12  -4.31117e+12 0.00000e+00 
6.90769e-02 4.31798e+12  -4.31798e+12 0.00000e+00 
6.91042e-02 4.32480e+12  -4.32480e+12 0.00000e+00 
6.91314e-02 4.33162e+12  -4.33162e+12 0.00000e+00 
6.91587e-02 4.33846e+12  -4.33846e+12 0.00000e+00 
6.91859e-02 4.34530e+12  -4.34530e+12 0.00000e+00 
6.92132e-02 4.35215e+12  -4.35215e+12 0.00000e+00 
6.92404e-02 4.35901e+12  -4.35901e+12 0.00000e+00 
6.92677e-02 4.36587e+12  -4.36587e+12 0.00000e+00 
6.92949e-02 4.37275e+12  -4.37275e+12 0.00000e+00 
6.93222e-02 4.37963e+12  -4.37963e+12 0.00000e+00 
6.93494e-02 4.38652e+12  -4.38652e+12 0.00000e+00 
6.93767e-02 4.39342e+12  -4.39342e+12 0.00000e+00 
6.94039e-02 4.40033e+12  -4.40032e+12 0.00000e+00 
6.94312e-02 4.40724e+12  -4.40724e+12 0.00000e+00 
6.94584e-02 4.41416e+12  -4.41416e+12 0.00000e+00 
6.94857e-02 4.42109e+12  -4.42109e+12 0.00000e+00 
6.95129e-02 4.42803e+12  -4.42803e+12 0.00000e+00 
6.95401e-02 4.43498e+12  -4.43498e+12 0.00000e+00 
6.95674e-02 4.44194e+12  -4.44194e+12 0.00000e+00 
6.95946e-02 4.44890e+12  -4.44890e+12 0.00000e+00 
6.96219e-02 4.45587e+12  -4.45587e+12 0.00000e+00 
6.96491e-02 4.46285e+12  -4.46285e+12 0.00000e+00 
6.96764e-02 4.46984e+12  -4.46984e+12 0.00000e+00 
6.97036e-02 4.47684e+12  -4.47684e+12 0.00000e+00 
6.97309e-02 4.48384e+12  -4.48384e+12 0.00000e+00 
6.97581e-02 4.49086e+12  -4.49086e+12 0.00000e+00 
6.97854e-02 4.49788e+12  -4.49788e+12 0.00000e+00 
6.98126e-02 4.50491e+12  -4.50491e+12 0.00000e+00 
6.98399e-02 4.51195e+12  -4.51195e+12 0.00000e+00 
6.98671e-02 4.51899e+12  -4.51899e+12 0.00000e+00 
6.98944e-02 4.52605e+12  -4.52605e+12 0.00000e+00 
6.99216e-02 4.53311e+12  -4.53311e+12 0.00000e+00 
6.99489e-02 4.54018e+12  -4.54018e+12 0.00000e+00 
6.99761e-02 4.54726e+12  -4.54726e+12 0.00000e+00 
7.00034e-02 4.55435e+12  -4.55435e+12 0.00000e+00 
7.00306e-02 4.56144e+12  -4.56144e+12 0.00000e+00 
7.00579e-02 4.56855e+12  -4.56855e+12 0.00000e+00 
7.00851e-02 4.57566e+12  -4.57566e+12 0.00000e+00 
7.01124e-02 4.58278e+12  -4.58278e+12 0.00000e+00 
7.01396e-02 4.58991e+12  -4.58991e+12 0.00000e+00 
7.01669e-02 4.59705e+12  -4.59704e+12 0.00000e+00 
7.01941e-02 4.60419e+12  -4.60419e+12 0.00000e+00 
7.02214e-02 4.61134e+12  -4.61134e+12 0.00000e+00 
7.02486e-02 4.61851e+12  -4.61851e+12 0.00000e+00 
7.02759e-02 4.62568e+12  -4.62568e+12 0.00000e+00 
7.03031e-02 4.63286e+12  -4.63286e+12 0.00000e+00 
7.03304e-02 4.64004e+12  -4.64004e+12 0.00000e+00 
7.03576e-02 4.64724e+12  -4.64724e+12 0.00000e+00 
7.03849e-02 4.65444e+12  -4.65444e+12 0.00000e+00 
7.04121e-02 4.66166e+12  -4.66166e+12 0.00000e+00 
7.04394e-02 4.66888e+12  -4.66888e+12 0.00000e+00 
7.04666e-02 4.67611e+12  -4.67611e+12 0.00000e+00 
7.04939e-02 4.68334e+12  -4.68334e+12 0.00000e+00 
7.05211e-02 4.69059e+12  -4.69059e+12 0.00000e+00 
7.05484e-02 4.69784e+12  -4.69784e+12 0.00000e+00 
7.05756e-02 4.70511e+12  -4.70511e+12 0.00000e+00 
7.06029e-02 4.71238e+12  -4.71238e+12 0.00000e+00 
7.06301e-02 4.71966e+12  -4.71966e+12 0.00000e+00 
7.06574e-02 4.72695e+12  -4.72694e+12 0.00000e+00 
7.06846e-02 4.73424e+12  -4.73424e+12 0.00000e+00 
7.07119e-02 4.74155e+12  -4.74155e+12 0.00000e+00 
7.07391e-02 4.74886e+12  -4.74886e+12 0.00000e+00 
7.07664e-02 4.75618e+12  -4.75618e+12 0.00000e+00 
7.07936e-02 4.76351e+12  -4.76351e+12 0.00000e+00 
7.08209e-02 4.77085e+12  -4.77085e+12 0.00000e+00 
7.08481e-02 4.77820e+12  -4.77820e+12 0.00000e+00 
7.08754e-02 4.78555e+12  -4.78555e+12 0.00000e+00 
7.09026e-02 4.79292e+12  -4.79292e+12 0.00000e+00 
7.09299e-02 4.80029e+12  -4.80029e+12 0.00000e+00 
7.09571e-02 4.80767e+12  -4.80767e+12 0.00000e+00 
7.09844e-02 4.81506e+12  -4.81506e+12 0.00000e+00 
7.10116e-02 4.82246e+12  -4.82246e+12 0.00000e+00 
7.10389e-02 4.82987e+12  -4.82987e+12 0.00000e+00 
7.10661e-02 4.83728e+12  -4.83728e+12 0.00000e+00 
7.10934e-02 4.84471e+12  -4.84471e+12 0.00000e+00 
7.11206e-02 4.85214e+12  -4.85214e+12 0.00000e+00 
7.11479e-02 4.85958e+12  -4.85958e+12 0.00000e+00 
7.11751e-02 4.86703e+12  -4.86703e+12 0.00000e+00 
7.12024e-02 4.87449e+12  -4.87449e+12 0.00000e+00 
7.12296e-02 4.88196e+12  -4.88195e+12 0.00000e+00 
7.12569e-02 4.88943e+12  -4.88943e+12 0.00000e+00 
7.12841e-02 4.89691e+12  -4.89691e+12 0.00000e+00 
7.13114e-02 4.90441e+12  -4.90441e+12 0.00000e+00 
7.13386e-02 4.91191e+12  -4.91191e+12 0.00000e+00 
7.13659e-02 4.91942e+12  -4.91942e+12 0.00000e+00 
7.13932e-02 4.92694e+12  -4.92694e+12 0.00000e+00 
7.14204e-02 4.93446e+12  -4.93446e+12 0.00000e+00 
7.14477e-02 4.94200e+12  -4.94200e+12 0.00000e+00 
7.14749e-02 4.94954e+12  -4.94954e+12 0.00000e+00 
7.15022e-02 4.95710e+12  -4.95709e+12 0.00000e+00 
7.15294e-02 4.96466e+12  -4.96466e+12 0.00000e+00 
7.15567e-02 4.97223e+12  -4.97223e+12 0.00000e+00 
7.15839e-02 4.97981e+12  -4.97980e+12 0.00000e+00 
7.16112e-02 4.98739e+12  -4.98739e+12 0.00000e+00 
7.16384e-02 4.99499e+12  -4.99499e+12 0.00000e+00 
7.16657e-02 5.00259e+12  -5.00259e+12 0.00000e+00 
7.16929e-02 5.01021e+12  -5.01021e+12 0.00000e+00 
7.17202e-02 5.01783e+12  -5.01783e+12 0.00000e+00 
7.17474e-02 5.02546e+12  -5.02546e+12 0.00000e+00 
7.17747e-02 5.03310e+12  -5.03310e+12 0.00000e+00 
7.18019e-02 5.04075e+12  -5.04075e+12 0.00000e+00 
7.18292e-02 5.04840e+12  -5.04840e+12 0.00000e+00 
7.18564e-02 5.05607e+12  -5.05607e+12 0.00000e+00 
7.18837e-02 5.06374e+12  -5.06374e+12 0.00000e+00 
7.19109e-02 5.07143e+12  -5.07143e+12 0.00000e+00 
7.19382e-02 5.07912e+12  -5.07912e+12 0.00000e+00 
7.19654e-02 5.08682e+12  -5.08682e+12 0.00000e+00 
7.19927e-02 5.09453e+12  -5.09453e+12 0.00000e+00 
7.20199e-02 5.10225e+12  -5.10225e+12 0.00000e+00 
7.20472e-02 5.10998e+12  -5.10997e+12 0.00000e+00 
7.20744e-02 5.11771e+12  -5.11771e+12 0.00000e+00 
7.21017e-02 5.12546e+12  -5.12545e+12 0.00000e+00 
7.21289e-02 5.13321e+12  -5.13321e+12 0.00000e+00 
7.21562e-02 5.14097e+12  -5.14097e+12 0.00000e+00 
7.21834e-02 5.14874e+12  -5.14874e+12 0.00000e+00 
7.22107e-02 5.15652e+12  -5.15652e+12 0.00000e+00 
7.22379e-02 5.16431e+12  -5.16431e+12 0.00000e+00 
7.22652e-02 5.17211e+12  -5.17211e+12 0.00000e+00 
7.22924e-02 5.17991e+12  -5.17991e+12 0.00000e+00 
7.23197e-02 5.18773e+12  -5.18773e+12 0.00000e+00 
7.23469e-02 5.19555e+12  -5.19555e+12 0.00000e+00 
7.23742e-02 5.20339e+12  -5.20338e+12 0.00000e+00 
7.24014e-02 5.21123e+12  -5.21123e+12 0.00000e+00 
7.24287e-02 5.21908e+12  -5.21908e+12 0.00000e+00 
7.24559e-02 5.22694e+12  -5.22694e+12 0.00000e+00 
7.24832e-02 5.23480e+12  -5.23480e+12 0.00000e+00 
7.25104e-02 5.24268e+12  -5.24268e+12 0.00000e+00 
7.25377e-02 5.25057e+12  -5.25057e+12 0.00000e+00 
7.25649e-02 5.25846e+12  -5.25846e+12 0.00000e+00 
7.25922e-02 5.26637e+12  -5.26637e+12 0.00000e+00 
7.26194e-02 5.27428e+12  -5.27428e+12 0.00000e+00 
7.26467e-02 5.28220e+12  -5.28220e+12 0.00000e+00 
7.26739e-02 5.29013e+12  -5.29013e+12 0.00000e+00 
