7.89937e-06 2.35382e-03  5.34786e-13 0.00000e+00 
7.38986e-02 1.66228e+20  -1.66228e+20 0.00000e+00 
7.39065e-02 1.66334e+20  -1.66334e+20 0.00000e+00 
7.39144e-02 1.66439e+20  -1.66439e+20 0.00000e+00 
7.39223e-02 1.66545e+20  -1.66545e+20 0.00000e+00 
7.39302e-02 1.66651e+20  -1.66651e+20 0.00000e+00 
7.39381e-02 1.66757e+20  -1.66757e+20 0.00000e+00 
7.39460e-02 1.66863e+20  -1.66863e+20 0.00000e+00 
7.39539e-02 1.66969e+20  -1.66969e+20 0.00000e+00 
7.39618e-02 1.67075e+20  -1.67075e+20 0.00000e+00 
7.39697e-02 1.67181e+20  -1.67181e+20 0.00000e+00 
7.39776e-02 1.67287e+20  -1.67287e+20 0.00000e+00 
7.39855e-02 1.67394e+20  -1.67394e+20 0.00000e+00 
7.39934e-02 1.67500e+20  -1.67500e+20 0.00000e+00 
7.40013e-02 1.67606e+20  -1.67606e+20 0.00000e+00 
7.40092e-02 1.67713e+20  -1.67713e+20 0.00000e+00 
7.40171e-02 1.67819e+20  -1.67819e+20 0.00000e+00 
7.40250e-02 1.67926e+20  -1.67926e+20 0.00000e+00 
7.40329e-02 1.68033e+20  -1.68033e+20 0.00000e+00 
7.40408e-02 1.68139e+20  -1.68139e+20 0.00000e+00 
7.40487e-02 1.68246e+20  -1.68246e+20 0.00000e+00 
7.40566e-02 1.68353e+20  -1.68353e+20 0.00000e+00 
7.40645e-02 1.68460e+20  -1.68460e+20 0.00000e+00 
7.40724e-02 1.68566e+20  -1.68566e+20 0.00000e+00 
7.40803e-02 1.68673e+20  -1.68673e+20 0.00000e+00 
7.40882e-02 1.68780e+20  -1.68780e+20 0.00000e+00 
7.40961e-02 1.68887e+20  -1.68887e+20 0.00000e+00 
7.41040e-02 1.68995e+20  -1.68995e+20 0.00000e+00 
7.41119e-02 1.69102e+20  -1.69102e+20 0.00000e+00 
7.41198e-02 1.69209e+20  -1.69209e+20 0.00000e+00 
7.41277e-02 1.69316e+20  -1.69316e+20 0.00000e+00 
7.41356e-02 1.69424e+20  -1.69424e+20 0.00000e+00 
7.41435e-02 1.69531e+20  -1.69531e+20 0.00000e+00 
7.41514e-02 1.69638e+20  -1.69638e+20 0.00000e+00 
7.41593e-02 1.69746e+20  -1.69746e+20 0.00000e+00 
7.41672e-02 1.69854e+20  -1.69854e+20 0.00000e+00 
7.41751e-02 1.69961e+20  -1.69961e+20 0.00000e+00 
7.41830e-02 1.70069e+20  -1.70069e+20 0.00000e+00 
7.41909e-02 1.70177e+20  -1.70177e+20 0.00000e+00 
7.41988e-02 1.70284e+20  -1.70284e+20 0.00000e+00 
7.42067e-02 1.70392e+20  -1.70392e+20 0.00000e+00 
7.42146e-02 1.70500e+20  -1.70500e+20 0.00000e+00 
7.42225e-02 1.70608e+20  -1.70608e+20 0.00000e+00 
7.42304e-02 1.70716e+20  -1.70716e+20 0.00000e+00 
7.42383e-02 1.70824e+20  -1.70824e+20 0.00000e+00 
7.42462e-02 1.70932e+20  -1.70932e+20 0.00000e+00 
7.42541e-02 1.71041e+20  -1.71041e+20 0.00000e+00 
7.42620e-02 1.71149e+20  -1.71149e+20 0.00000e+00 
7.42698e-02 1.71257e+20  -1.71257e+20 0.00000e+00 
7.42777e-02 1.71365e+20  -1.71365e+20 0.00000e+00 
7.42856e-02 1.71474e+20  -1.71474e+20 0.00000e+00 
7.42935e-02 1.71582e+20  -1.71582e+20 0.00000e+00 
7.43014e-02 1.71691e+20  -1.71691e+20 0.00000e+00 
7.43093e-02 1.71799e+20  -1.71799e+20 0.00000e+00 
7.43172e-02 1.71908e+20  -1.71908e+20 0.00000e+00 
7.43251e-02 1.72017e+20  -1.72017e+20 0.00000e+00 
7.43330e-02 1.72126e+20  -1.72126e+20 0.00000e+00 
7.43409e-02 1.72234e+20  -1.72234e+20 0.00000e+00 
7.43488e-02 1.72343e+20  -1.72343e+20 0.00000e+00 
7.43567e-02 1.72452e+20  -1.72452e+20 0.00000e+00 
7.43646e-02 1.72561e+20  -1.72561e+20 0.00000e+00 
7.43725e-02 1.72670e+20  -1.72670e+20 0.00000e+00 
7.43804e-02 1.72779e+20  -1.72779e+20 0.00000e+00 
7.43883e-02 1.72889e+20  -1.72889e+20 0.00000e+00 
7.43962e-02 1.72998e+20  -1.72998e+20 0.00000e+00 
7.44041e-02 1.73107e+20  -1.73107e+20 0.00000e+00 
7.44120e-02 1.73216e+20  -1.73216e+20 0.00000e+00 
7.44199e-02 1.73326e+20  -1.73326e+20 0.00000e+00 
7.44278e-02 1.73435e+20  -1.73435e+20 0.00000e+00 
7.44357e-02 1.73545e+20  -1.73545e+20 0.00000e+00 
7.44436e-02 1.73654e+20  -1.73654e+20 0.00000e+00 
7.44515e-02 1.73764e+20  -1.73764e+20 0.00000e+00 
7.44594e-02 1.73874e+20  -1.73874e+20 0.00000e+00 
7.44673e-02 1.73983e+20  -1.73983e+20 0.00000e+00 
7.44752e-02 1.74093e+20  -1.74093e+20 0.00000e+00 
7.44831e-02 1.74203e+20  -1.74203e+20 0.00000e+00 
7.44910e-02 1.74313e+20  -1.74313e+20 0.00000e+00 
7.44989e-02 1.74423e+20  -1.74423e+20 0.00000e+00 
7.45068e-02 1.74533e+20  -1.74533e+20 0.00000e+00 
7.45147e-02 1.74643e+20  -1.74643e+20 0.00000e+00 
7.45226e-02 1.74753e+20  -1.74753e+20 0.00000e+00 
7.45305e-02 1.74863e+20  -1.74863e+20 0.00000e+00 
7.45384e-02 1.74974e+20  -1.74974e+20 0.00000e+00 
7.45463e-02 1.75084e+20  -1.75084e+20 0.00000e+00 
7.45542e-02 1.75194e+20  -1.75194e+20 0.00000e+00 
7.45621e-02 1.75305e+20  -1.75305e+20 0.00000e+00 
7.45700e-02 1.75415e+20  -1.75415e+20 0.00000e+00 
7.45779e-02 1.75526e+20  -1.75526e+20 0.00000e+00 
7.45858e-02 1.75636e+20  -1.75636e+20 0.00000e+00 
7.45937e-02 1.75747e+20  -1.75747e+20 0.00000e+00 
7.46016e-02 1.75858e+20  -1.75858e+20 0.00000e+00 
7.46095e-02 1.75968e+20  -1.75968e+20 0.00000e+00 
7.46174e-02 1.76079e+20  -1.76079e+20 0.00000e+00 
7.46253e-02 1.76190e+20  -1.76190e+20 0.00000e+00 
7.46332e-02 1.76301e+20  -1.76301e+20 0.00000e+00 
7.46411e-02 1.76412e+20  -1.76412e+20 0.00000e+00 
7.46490e-02 1.76523e+20  -1.76523e+20 0.00000e+00 
7.46569e-02 1.76634e+20  -1.76634e+20 0.00000e+00 
7.46648e-02 1.76745e+20  -1.76745e+20 0.00000e+00 
7.46727e-02 1.76857e+20  -1.76857e+20 0.00000e+00 
7.46806e-02 1.76968e+20  -1.76968e+20 0.00000e+00 
7.46885e-02 1.77079e+20  -1.77079e+20 0.00000e+00 
7.46964e-02 1.77191e+20  -1.77191e+20 0.00000e+00 
7.47043e-02 1.77302e+20  -1.77302e+20 0.00000e+00 
7.47122e-02 1.77414e+20  -1.77414e+20 0.00000e+00 
7.47201e-02 1.77525e+20  -1.77525e+20 0.00000e+00 
7.47280e-02 1.77637e+20  -1.77637e+20 0.00000e+00 
7.47359e-02 1.77749e+20  -1.77749e+20 0.00000e+00 
7.47438e-02 1.77860e+20  -1.77860e+20 0.00000e+00 
7.47517e-02 1.77972e+20  -1.77972e+20 0.00000e+00 
7.47596e-02 1.78084e+20  -1.78084e+20 0.00000e+00 
7.47675e-02 1.78196e+20  -1.78196e+20 0.00000e+00 
7.47754e-02 1.78308e+20  -1.78308e+20 0.00000e+00 
7.47833e-02 1.78420e+20  -1.78420e+20 0.00000e+00 
7.47912e-02 1.78532e+20  -1.78532e+20 0.00000e+00 
7.47991e-02 1.78644e+20  -1.78644e+20 0.00000e+00 
7.48070e-02 1.78757e+20  -1.78757e+20 0.00000e+00 
7.48149e-02 1.78869e+20  -1.78869e+20 0.00000e+00 
7.48228e-02 1.78981e+20  -1.78981e+20 0.00000e+00 
7.48307e-02 1.79094e+20  -1.79094e+20 0.00000e+00 
7.48386e-02 1.79206e+20  -1.79206e+20 0.00000e+00 
7.48465e-02 1.79319e+20  -1.79319e+20 0.00000e+00 
7.48544e-02 1.79431e+20  -1.79431e+20 0.00000e+00 
7.48623e-02 1.79544e+20  -1.79544e+20 0.00000e+00 
7.48702e-02 1.79657e+20  -1.79657e+20 0.00000e+00 
7.48781e-02 1.79769e+20  -1.79769e+20 0.00000e+00 
7.48860e-02 1.79882e+20  -1.79882e+20 0.00000e+00 
7.48939e-02 1.79995e+20  -1.79995e+20 0.00000e+00 
7.49018e-02 1.80108e+20  -1.80108e+20 0.00000e+00 
7.49097e-02 1.80221e+20  -1.80221e+20 0.00000e+00 
7.49176e-02 1.80334e+20  -1.80334e+20 0.00000e+00 
7.49255e-02 1.80447e+20  -1.80447e+20 0.00000e+00 
7.49334e-02 1.80560e+20  -1.80560e+20 0.00000e+00 
7.49413e-02 1.80674e+20  -1.80674e+20 0.00000e+00 
7.49492e-02 1.80787e+20  -1.80787e+20 0.00000e+00 
7.49571e-02 1.80900e+20  -1.80900e+20 0.00000e+00 
7.49650e-02 1.81014e+20  -1.81014e+20 0.00000e+00 
7.49729e-02 1.81127e+20  -1.81127e+20 0.00000e+00 
7.49808e-02 1.81241e+20  -1.81241e+20 0.00000e+00 
7.49887e-02 1.81354e+20  -1.81354e+20 0.00000e+00 
7.49966e-02 1.81468e+20  -1.81468e+20 0.00000e+00 
7.50045e-02 1.81582e+20  -1.81582e+20 0.00000e+00 
7.50124e-02 1.81695e+20  -1.81695e+20 0.00000e+00 
7.50203e-02 1.81809e+20  -1.81809e+20 0.00000e+00 
7.50282e-02 1.81923e+20  -1.81923e+20 0.00000e+00 
7.50361e-02 1.82037e+20  -1.82037e+20 0.00000e+00 
7.50440e-02 1.82151e+20  -1.82151e+20 0.00000e+00 
7.50519e-02 1.82265e+20  -1.82265e+20 0.00000e+00 
7.50598e-02 1.82379e+20  -1.82379e+20 0.00000e+00 
7.50677e-02 1.82493e+20  -1.82493e+20 0.00000e+00 
7.50756e-02 1.82608e+20  -1.82608e+20 0.00000e+00 
7.50835e-02 1.82722e+20  -1.82722e+20 0.00000e+00 
7.50914e-02 1.82836e+20  -1.82836e+20 0.00000e+00 
7.50993e-02 1.82951e+20  -1.82951e+20 0.00000e+00 
7.51072e-02 1.83065e+20  -1.83065e+20 0.00000e+00 
7.51151e-02 1.83180e+20  -1.83180e+20 0.00000e+00 
7.51230e-02 1.83294e+20  -1.83294e+20 0.00000e+00 
7.51309e-02 1.83409e+20  -1.83409e+20 0.00000e+00 
7.51388e-02 1.83524e+20  -1.83524e+20 0.00000e+00 
7.51467e-02 1.83638e+20  -1.83638e+20 0.00000e+00 
7.51546e-02 1.83753e+20  -1.83753e+20 0.00000e+00 
7.51625e-02 1.83868e+20  -1.83868e+20 0.00000e+00 
7.51704e-02 1.83983e+20  -1.83983e+20 0.00000e+00 
7.51783e-02 1.84098e+20  -1.84098e+20 0.00000e+00 
7.51862e-02 1.84213e+20  -1.84213e+20 0.00000e+00 
7.51941e-02 1.84328e+20  -1.84328e+20 0.00000e+00 
7.52020e-02 1.84443e+20  -1.84443e+20 0.00000e+00 
7.52099e-02 1.84559e+20  -1.84559e+20 0.00000e+00 
7.52178e-02 1.84674e+20  -1.84674e+20 0.00000e+00 
7.52257e-02 1.84789e+20  -1.84789e+20 0.00000e+00 
7.52336e-02 1.84905e+20  -1.84905e+20 0.00000e+00 
7.52415e-02 1.85020e+20  -1.85020e+20 0.00000e+00 
7.52494e-02 1.85136e+20  -1.85136e+20 0.00000e+00 
7.52573e-02 1.85251e+20  -1.85251e+20 0.00000e+00 
7.52652e-02 1.85367e+20  -1.85367e+20 0.00000e+00 
7.52731e-02 1.85483e+20  -1.85483e+20 0.00000e+00 
7.52810e-02 1.85599e+20  -1.85599e+20 0.00000e+00 
7.52889e-02 1.85714e+20  -1.85714e+20 0.00000e+00 
7.52968e-02 1.85830e+20  -1.85830e+20 0.00000e+00 
7.53047e-02 1.85946e+20  -1.85946e+20 0.00000e+00 
7.53126e-02 1.86062e+20  -1.86062e+20 0.00000e+00 
7.53205e-02 1.86178e+20  -1.86178e+20 0.00000e+00 
7.53284e-02 1.86295e+20  -1.86295e+20 0.00000e+00 
7.53363e-02 1.86411e+20  -1.86411e+20 0.00000e+00 
7.53442e-02 1.86527e+20  -1.86527e+20 0.00000e+00 
7.53521e-02 1.86643e+20  -1.86643e+20 0.00000e+00 
7.53600e-02 1.86760e+20  -1.86760e+20 0.00000e+00 
7.53679e-02 1.86876e+20  -1.86876e+20 0.00000e+00 
7.53758e-02 1.86993e+20  -1.86993e+20 0.00000e+00 
7.53837e-02 1.87109e+20  -1.87109e+20 0.00000e+00 
7.53916e-02 1.87226e+20  -1.87226e+20 0.00000e+00 
7.53995e-02 1.87343e+20  -1.87343e+20 0.00000e+00 
7.54074e-02 1.87459e+20  -1.87459e+20 0.00000e+00 
7.54153e-02 1.87576e+20  -1.87576e+20 0.00000e+00 
7.54232e-02 1.87693e+20  -1.87693e+20 0.00000e+00 
7.54311e-02 1.87810e+20  -1.87810e+20 0.00000e+00 
7.54390e-02 1.87927e+20  -1.87927e+20 0.00000e+00 
7.54469e-02 1.88044e+20  -1.88044e+20 0.00000e+00 
7.54548e-02 1.88161e+20  -1.88161e+20 0.00000e+00 
7.54627e-02 1.88278e+20  -1.88278e+20 0.00000e+00 
7.54706e-02 1.88396e+20  -1.88396e+20 0.00000e+00 
7.54785e-02 1.88513e+20  -1.88513e+20 0.00000e+00 
7.54864e-02 1.88630e+20  -1.88630e+20 0.00000e+00 
7.54943e-02 1.88748e+20  -1.88748e+20 0.00000e+00 
7.55022e-02 1.88865e+20  -1.88865e+20 0.00000e+00 
7.55101e-02 1.88983e+20  -1.88983e+20 0.00000e+00 
7.55179e-02 1.89100e+20  -1.89100e+20 0.00000e+00 
7.55258e-02 1.89218e+20  -1.89218e+20 0.00000e+00 
7.55337e-02 1.89336e+20  -1.89336e+20 0.00000e+00 
7.55416e-02 1.89453e+20  -1.89453e+20 0.00000e+00 
7.55495e-02 1.89571e+20  -1.89571e+20 0.00000e+00 
7.55574e-02 1.89689e+20  -1.89689e+20 0.00000e+00 
7.55653e-02 1.89807e+20  -1.89807e+20 0.00000e+00 
7.55732e-02 1.89925e+20  -1.89925e+20 0.00000e+00 
7.55811e-02 1.90043e+20  -1.90043e+20 0.00000e+00 
7.55890e-02 1.90161e+20  -1.90161e+20 0.00000e+00 
7.55969e-02 1.90280e+20  -1.90280e+20 0.00000e+00 
7.56048e-02 1.90398e+20  -1.90398e+20 0.00000e+00 
7.56127e-02 1.90516e+20  -1.90516e+20 0.00000e+00 
7.56206e-02 1.90635e+20  -1.90635e+20 0.00000e+00 
7.56285e-02 1.90753e+20  -1.90753e+20 0.00000e+00 
7.56364e-02 1.90872e+20  -1.90872e+20 0.00000e+00 
7.56443e-02 1.90990e+20  -1.90990e+20 0.00000e+00 
7.56522e-02 1.91109e+20  -1.91109e+20 0.00000e+00 
7.56601e-02 1.91227e+20  -1.91227e+20 0.00000e+00 
7.56680e-02 1.91346e+20  -1.91346e+20 0.00000e+00 
7.56759e-02 1.91465e+20  -1.91465e+20 0.00000e+00 
7.56838e-02 1.91584e+20  -1.91584e+20 0.00000e+00 
7.56917e-02 1.91703e+20  -1.91703e+20 0.00000e+00 
7.56996e-02 1.91822e+20  -1.91822e+20 0.00000e+00 
7.57075e-02 1.91941e+20  -1.91941e+20 0.00000e+00 
7.57154e-02 1.92060e+20  -1.92060e+20 0.00000e+00 
7.57233e-02 1.92179e+20  -1.92179e+20 0.00000e+00 
7.57312e-02 1.92298e+20  -1.92298e+20 0.00000e+00 
7.57391e-02 1.92418e+20  -1.92418e+20 0.00000e+00 
7.57470e-02 1.92537e+20  -1.92537e+20 0.00000e+00 
7.57549e-02 1.92657e+20  -1.92657e+20 0.00000e+00 
7.57628e-02 1.92776e+20  -1.92776e+20 0.00000e+00 
7.57707e-02 1.92896e+20  -1.92896e+20 0.00000e+00 
7.57786e-02 1.93015e+20  -1.93015e+20 0.00000e+00 
7.57865e-02 1.93135e+20  -1.93135e+20 0.00000e+00 
7.57944e-02 1.93255e+20  -1.93255e+20 0.00000e+00 
7.58023e-02 1.93374e+20  -1.93374e+20 0.00000e+00 
7.58102e-02 1.93494e+20  -1.93494e+20 0.00000e+00 
7.58181e-02 1.93614e+20  -1.93614e+20 0.00000e+00 
7.58260e-02 1.93734e+20  -1.93734e+20 0.00000e+00 
7.58339e-02 1.93854e+20  -1.93854e+20 0.00000e+00 
7.58418e-02 1.93974e+20  -1.93974e+20 0.00000e+00 
7.58497e-02 1.94095e+20  -1.94095e+20 0.00000e+00 
7.58576e-02 1.94215e+20  -1.94215e+20 0.00000e+00 
7.58655e-02 1.94335e+20  -1.94335e+20 0.00000e+00 
7.58734e-02 1.94455e+20  -1.94455e+20 0.00000e+00 
7.58813e-02 1.94576e+20  -1.94576e+20 0.00000e+00 
7.58892e-02 1.94696e+20  -1.94696e+20 0.00000e+00 
7.58971e-02 1.94817e+20  -1.94817e+20 0.00000e+00 
7.59050e-02 1.94938e+20  -1.94938e+20 0.00000e+00 
7.59129e-02 1.95058e+20  -1.95058e+20 0.00000e+00 
7.59208e-02 1.95179e+20  -1.95179e+20 0.00000e+00 
7.59287e-02 1.95300e+20  -1.95300e+20 0.00000e+00 
7.59366e-02 1.95421e+20  -1.95421e+20 0.00000e+00 
7.59445e-02 1.95541e+20  -1.95541e+20 0.00000e+00 
7.59524e-02 1.95662e+20  -1.95662e+20 0.00000e+00 
7.59603e-02 1.95783e+20  -1.95783e+20 0.00000e+00 
7.59682e-02 1.95905e+20  -1.95905e+20 0.00000e+00 
7.59761e-02 1.96026e+20  -1.96026e+20 0.00000e+00 
7.59840e-02 1.96147e+20  -1.96147e+20 0.00000e+00 
7.59919e-02 1.96268e+20  -1.96268e+20 0.00000e+00 
7.59998e-02 1.96390e+20  -1.96390e+20 0.00000e+00 
7.60077e-02 1.96511e+20  -1.96511e+20 0.00000e+00 
7.60156e-02 1.96633e+20  -1.96633e+20 0.00000e+00 
7.60235e-02 1.96754e+20  -1.96754e+20 0.00000e+00 
7.60314e-02 1.96876e+20  -1.96876e+20 0.00000e+00 
7.60393e-02 1.96997e+20  -1.96997e+20 0.00000e+00 
7.60472e-02 1.97119e+20  -1.97119e+20 0.00000e+00 
7.60551e-02 1.97241e+20  -1.97241e+20 0.00000e+00 
7.60630e-02 1.97363e+20  -1.97363e+20 0.00000e+00 
7.60709e-02 1.97485e+20  -1.97485e+20 0.00000e+00 
7.60788e-02 1.97607e+20  -1.97607e+20 0.00000e+00 
7.60867e-02 1.97729e+20  -1.97729e+20 0.00000e+00 
7.60946e-02 1.97851e+20  -1.97851e+20 0.00000e+00 
7.61025e-02 1.97973e+20  -1.97973e+20 0.00000e+00 
7.61104e-02 1.98095e+20  -1.98095e+20 0.00000e+00 
7.61183e-02 1.98217e+20  -1.98217e+20 0.00000e+00 
7.61262e-02 1.98340e+20  -1.98340e+20 0.00000e+00 
7.61341e-02 1.98462e+20  -1.98462e+20 0.00000e+00 
7.61420e-02 1.98585e+20  -1.98585e+20 0.00000e+00 
7.61499e-02 1.98707e+20  -1.98707e+20 0.00000e+00 
7.61578e-02 1.98830e+20  -1.98830e+20 0.00000e+00 
7.61657e-02 1.98952e+20  -1.98952e+20 0.00000e+00 
7.61736e-02 1.99075e+20  -1.99075e+20 0.00000e+00 
7.61815e-02 1.99198e+20  -1.99198e+20 0.00000e+00 
7.61894e-02 1.99321e+20  -1.99321e+20 0.00000e+00 
7.61973e-02 1.99444e+20  -1.99444e+20 0.00000e+00 
7.62052e-02 1.99567e+20  -1.99567e+20 0.00000e+00 
7.62131e-02 1.99690e+20  -1.99690e+20 0.00000e+00 
7.62210e-02 1.99813e+20  -1.99813e+20 0.00000e+00 
7.62289e-02 1.99936e+20  -1.99936e+20 0.00000e+00 
7.62368e-02 2.00059e+20  -2.00059e+20 0.00000e+00 
7.62447e-02 2.00183e+20  -2.00183e+20 0.00000e+00 
7.62526e-02 2.00306e+20  -2.00306e+20 0.00000e+00 
7.62605e-02 2.00429e+20  -2.00429e+20 0.00000e+00 
7.62684e-02 2.00553e+20  -2.00553e+20 0.00000e+00 
7.62763e-02 2.00676e+20  -2.00676e+20 0.00000e+00 
7.62842e-02 2.00800e+20  -2.00800e+20 0.00000e+00 
7.62921e-02 2.00924e+20  -2.00924e+20 0.00000e+00 
7.63000e-02 2.01047e+20  -2.01047e+20 0.00000e+00 
7.63079e-02 2.01171e+20  -2.01171e+20 0.00000e+00 
7.63158e-02 2.01295e+20  -2.01295e+20 0.00000e+00 
7.63237e-02 2.01419e+20  -2.01419e+20 0.00000e+00 
7.63316e-02 2.01543e+20  -2.01543e+20 0.00000e+00 
7.63395e-02 2.01667e+20  -2.01667e+20 0.00000e+00 
7.63474e-02 2.01791e+20  -2.01791e+20 0.00000e+00 
7.63553e-02 2.01915e+20  -2.01915e+20 0.00000e+00 
7.63632e-02 2.02040e+20  -2.02040e+20 0.00000e+00 
7.63711e-02 2.02164e+20  -2.02164e+20 0.00000e+00 
7.63790e-02 2.02288e+20  -2.02288e+20 0.00000e+00 
7.63869e-02 2.02413e+20  -2.02413e+20 0.00000e+00 
7.63948e-02 2.02537e+20  -2.02537e+20 0.00000e+00 
7.64027e-02 2.02662e+20  -2.02662e+20 0.00000e+00 
7.64106e-02 2.02786e+20  -2.02786e+20 0.00000e+00 
7.64185e-02 2.02911e+20  -2.02911e+20 0.00000e+00 
7.64264e-02 2.03036e+20  -2.03036e+20 0.00000e+00 
7.64343e-02 2.03161e+20  -2.03161e+20 0.00000e+00 
7.64422e-02 2.03285e+20  -2.03285e+20 0.00000e+00 
7.64501e-02 2.03410e+20  -2.03410e+20 0.00000e+00 
7.64580e-02 2.03535e+20  -2.03535e+20 0.00000e+00 
7.64659e-02 2.03660e+20  -2.03660e+20 0.00000e+00 
7.64738e-02 2.03786e+20  -2.03786e+20 0.00000e+00 
7.64817e-02 2.03911e+20  -2.03911e+20 0.00000e+00 
7.64896e-02 2.04036e+20  -2.04036e+20 0.00000e+00 
7.64975e-02 2.04161e+20  -2.04161e+20 0.00000e+00 
7.65054e-02 2.04287e+20  -2.04287e+20 0.00000e+00 
7.65133e-02 2.04412e+20  -2.04412e+20 0.00000e+00 
7.65212e-02 2.04538e+20  -2.04538e+20 0.00000e+00 
7.65291e-02 2.04663e+20  -2.04663e+20 0.00000e+00 
7.65370e-02 2.04789e+20  -2.04789e+20 0.00000e+00 
7.65449e-02 2.04915e+20  -2.04915e+20 0.00000e+00 
7.65528e-02 2.05040e+20  -2.05040e+20 0.00000e+00 
7.65607e-02 2.05166e+20  -2.05166e+20 0.00000e+00 
7.65686e-02 2.05292e+20  -2.05292e+20 0.00000e+00 
7.65765e-02 2.05418e+20  -2.05418e+20 0.00000e+00 
7.65844e-02 2.05544e+20  -2.05544e+20 0.00000e+00 
7.65923e-02 2.05670e+20  -2.05670e+20 0.00000e+00 
7.66002e-02 2.05796e+20  -2.05796e+20 0.00000e+00 
7.66081e-02 2.05923e+20  -2.05923e+20 0.00000e+00 
7.66160e-02 2.06049e+20  -2.06049e+20 0.00000e+00 
7.66239e-02 2.06175e+20  -2.06175e+20 0.00000e+00 
7.66318e-02 2.06302e+20  -2.06302e+20 0.00000e+00 
7.66397e-02 2.06428e+20  -2.06428e+20 0.00000e+00 
7.66476e-02 2.06555e+20  -2.06555e+20 0.00000e+00 
7.66555e-02 2.06681e+20  -2.06681e+20 0.00000e+00 
7.66634e-02 2.06808e+20  -2.06808e+20 0.00000e+00 
7.66713e-02 2.06935e+20  -2.06935e+20 0.00000e+00 
7.66792e-02 2.07062e+20  -2.07062e+20 0.00000e+00 
7.66871e-02 2.07188e+20  -2.07188e+20 0.00000e+00 
7.66950e-02 2.07315e+20  -2.07315e+20 0.00000e+00 
7.67029e-02 2.07442e+20  -2.07442e+20 0.00000e+00 
7.67108e-02 2.07569e+20  -2.07569e+20 0.00000e+00 
7.67187e-02 2.07697e+20  -2.07697e+20 0.00000e+00 
7.67266e-02 2.07824e+20  -2.07824e+20 0.00000e+00 
7.67345e-02 2.07951e+20  -2.07951e+20 0.00000e+00 
7.67424e-02 2.08078e+20  -2.08078e+20 0.00000e+00 
7.67503e-02 2.08206e+20  -2.08206e+20 0.00000e+00 
7.67582e-02 2.08333e+20  -2.08333e+20 0.00000e+00 
7.67660e-02 2.08461e+20  -2.08461e+20 0.00000e+00 
7.67739e-02 2.08588e+20  -2.08588e+20 0.00000e+00 
7.67818e-02 2.08716e+20  -2.08716e+20 0.00000e+00 
7.67897e-02 2.08844e+20  -2.08844e+20 0.00000e+00 
7.67976e-02 2.08971e+20  -2.08971e+20 0.00000e+00 
7.68055e-02 2.09099e+20  -2.09099e+20 0.00000e+00 
7.68134e-02 2.09227e+20  -2.09227e+20 0.00000e+00 
7.68213e-02 2.09355e+20  -2.09355e+20 0.00000e+00 
7.68292e-02 2.09483e+20  -2.09483e+20 0.00000e+00 
7.68371e-02 2.09611e+20  -2.09611e+20 0.00000e+00 
7.68450e-02 2.09739e+20  -2.09739e+20 0.00000e+00 
7.68529e-02 2.09868e+20  -2.09868e+20 0.00000e+00 
7.68608e-02 2.09996e+20  -2.09996e+20 0.00000e+00 
7.68687e-02 2.10124e+20  -2.10124e+20 0.00000e+00 
7.68766e-02 2.10253e+20  -2.10253e+20 0.00000e+00 
7.68845e-02 2.10381e+20  -2.10381e+20 0.00000e+00 
7.68924e-02 2.10510e+20  -2.10510e+20 0.00000e+00 
7.69003e-02 2.10638e+20  -2.10638e+20 0.00000e+00 
7.69082e-02 2.10767e+20  -2.10767e+20 0.00000e+00 
7.69161e-02 2.10896e+20  -2.10896e+20 0.00000e+00 
7.69240e-02 2.11025e+20  -2.11025e+20 0.00000e+00 
7.69319e-02 2.11154e+20  -2.11154e+20 0.00000e+00 
7.69398e-02 2.11282e+20  -2.11282e+20 0.00000e+00 
7.69477e-02 2.11411e+20  -2.11411e+20 0.00000e+00 
7.69556e-02 2.11541e+20  -2.11541e+20 0.00000e+00 
7.69635e-02 2.11670e+20  -2.11670e+20 0.00000e+00 
7.69714e-02 2.11799e+20  -2.11799e+20 0.00000e+00 
7.69793e-02 2.11928e+20  -2.11928e+20 0.00000e+00 
7.69872e-02 2.12058e+20  -2.12058e+20 0.00000e+00 
7.69951e-02 2.12187e+20  -2.12187e+20 0.00000e+00 
7.70030e-02 2.12316e+20  -2.12316e+20 0.00000e+00 
7.70109e-02 2.12446e+20  -2.12446e+20 0.00000e+00 
7.70188e-02 2.12576e+20  -2.12576e+20 0.00000e+00 
7.70267e-02 2.12705e+20  -2.12705e+20 0.00000e+00 
7.70346e-02 2.12835e+20  -2.12835e+20 0.00000e+00 
7.70425e-02 2.12965e+20  -2.12965e+20 0.00000e+00 
7.70504e-02 2.13095e+20  -2.13095e+20 0.00000e+00 
7.70583e-02 2.13225e+20  -2.13225e+20 0.00000e+00 
7.70662e-02 2.13355e+20  -2.13355e+20 0.00000e+00 
7.70741e-02 2.13485e+20  -2.13485e+20 0.00000e+00 
7.70820e-02 2.13615e+20  -2.13615e+20 0.00000e+00 
7.70899e-02 2.13745e+20  -2.13745e+20 0.00000e+00 
7.70978e-02 2.13875e+20  -2.13875e+20 0.00000e+00 
7.71057e-02 2.14005e+20  -2.14005e+20 0.00000e+00 
7.71136e-02 2.14136e+20  -2.14136e+20 0.00000e+00 
7.71215e-02 2.14266e+20  -2.14266e+20 0.00000e+00 
7.71294e-02 2.14397e+20  -2.14397e+20 0.00000e+00 
